時間,軸1,軸2,軸3,軸4,軸5,軸6,軸7,軸8,軸9,軸10
090043,2.997NM,3.021NM,2.929NM,3.029NM,3.104NM,3.148NM,3.172NM,3.13NM,0NM,0NM,
090101,3.031NM,3.083NM,2.944NM,3.052NM,3.188NM,3.134NM,3.123NM,3.132NM,0NM,0NM,
090252,3.043NM,2.979NM,2.927NM,3NM,3.13NM,3.186NM,3.159NM,3.161NM,0NM,0NM,
090831,3.01NM,3.031NM,2.932NM,2.985NM,0NM,3.194NM,3.1NM,3.111NM,0NM,0NM,
091047,3.01NM,2.97NM,2.892NM,3.046NM,3.119NM,3.159NM,3.106NM,3.09NM,0NM,0NM,
091102,3.025NM,3NM,2.956NM,3.008NM,3.098NM,3.134NM,3.14NM,3.129NM,0NM,0NM,
091134,3.039NM,0NM,2.875NM,3.054NM,3.127NM,3.15NM,3.123NM,3.13NM,0NM,0NM,
091152,3.043NM,3.062NM,2.871NM,3.023NM,3.109NM,3.104NM,3.148NM,3.117NM,0NM,0NM,
091235,0.002NM,3.039NM,2.88NM,3.01NM,3.142NM,3.132NM,3.119NM,3.146NM,0NM,0NM,
091255,3.025NM,2.989NM,2.91NM,2.978NM,3.148NM,3.138NM,3.104NM,3.144NM,0NM,0NM,
091315,3.067NM,2.991NM,2.962NM,3NM,3.098NM,3.142NM,3.129NM,3.134NM,0NM,0NM,
091333,3.018NM,3.046NM,2.927NM,3.014NM,3.094NM,3.146NM,3.138NM,3.155NM,0NM,0NM,
091406,3.008NM,3.006NM,2.929NM,3.02NM,0NM,3.18NM,3.178NM,3.13NM,0NM,0NM,
091738,3.01NM,3.018NM,2.868NM,3.046NM,3.107NM,3.069NM,3.104NM,3.106NM,0NM,0NM,
091807,0NM,2.981NM,2.892NM,3.008NM,3.125NM,3.125NM,3.107NM,3.153NM,0NM,0NM,
091824,3.081NM,2.983NM,2.913NM,2.993NM,3.081NM,3.127NM,3.086NM,3.09NM,0NM,0NM,
091901,3.035NM,2.976NM,2.873NM,3.064NM,3.194NM,3.165NM,3.106NM,3.119NM,0NM,0NM,
091943,3.054NM,2.966NM,2.958NM,3.023NM,3.115NM,3.184NM,3.121NM,3.14NM,0NM,0NM,
092016,3.031NM,3.037NM,2.913NM,3.027NM,3.159NM,3.138NM,3.075NM,3.136NM,0NM,0NM,
092047,3.021NM,3.033NM,2.981NM,3.041NM,3.142NM,3.125NM,3.129NM,3.09NM,0NM,0NM,
092116,3.004NM,2.989NM,2.943NM,3.027NM,3.165NM,3.159NM,3.107NM,3.109NM,0NM,0NM,
092143,3.05NM,2.979NM,2.876NM,3.031NM,3.151NM,3.171NM,3.102NM,3.203NM,0NM,0NM,
092213,3.06NM,2.978NM,2.936NM,2.999NM,3.081NM,3.111NM,3.106NM,3.134NM,0NM,0NM,
092245,3.054NM,3.037NM,2.946NM,3.039NM,3.083NM,3.148NM,3.1NM,3.119NM,0NM,0NM,
092318,2.997NM,3.064NM,2.963NM,3.043NM,3.115NM,3.109NM,3.178NM,3.119NM,0NM,0NM,
092337,3.023NM,3.054NM,2.943NM,2.983NM,3.15NM,3.102NM,3.104NM,3.129NM,0NM,0NM,
092358,3.021NM,3.002NM,2.897NM,2.974NM,3.1NM,3.136NM,3.134NM,3.104NM,0NM,0NM,
092432,3.041NM,2.991NM,2.878NM,3.041NM,3.111NM,3.123NM,3.071NM,3.127NM,0NM,0NM,
092503,0.001NM,3.002NM,2.936NM,3.056NM,3.081NM,3.127NM,3.113NM,3.165NM,0NM,0NM,
092533,3.025NM,2.995NM,2.871NM,2.978NM,3.1NM,3.098NM,3.09NM,3.151NM,0NM,0NM,
092627,2.979NM,3.016NM,2.88NM,3.054NM,0NM,3.222NM,3.094NM,3.134NM,0NM,0NM,
092713,3.018NM,2.985NM,2.892NM,3.035NM,3.14NM,3.098NM,3.13NM,3.106NM,0NM,0NM,
092734,3.037NM,2.997NM,2.936NM,2.972NM,3.144NM,3.157NM,3.13NM,3.14NM,0NM,0NM,
092804,3.02NM,3.05NM,2.916NM,2.983NM,3.211NM,3.153NM,3.167NM,3.142NM,0NM,0NM,
092834,3.014NM,2.964NM,2.871NM,3.002NM,3.079NM,3.1NM,3.104NM,3.107NM,0NM,0NM,
092906,2.989NM,3.073NM,2.953NM,3.01NM,3.075NM,3.113NM,3.153NM,3.121NM,0NM,0NM,
093137,3.018NM,3.006NM,2.922NM,3.025NM,3.134NM,3.132NM,3.083NM,3.115NM,0NM,0NM,
093157,3.004NM,3.029NM,2.889NM,3.031NM,3.1NM,3.071NM,3.107NM,3.119NM,0NM,0NM,
093216,3.023NM,3.021NM,2.897NM,2.993NM,3.151NM,3.115NM,3.14NM,3.119NM,0NM,0NM,
093235,2.997NM,3.012NM,2.89NM,3.012NM,3.086NM,3.178NM,3.144NM,3.15NM,0NM,0NM,
093306,3.025NM,2.974NM,2.943NM,3.044NM,3.14NM,3.109NM,3.1NM,3.172NM,0NM,0NM,
093345,3.021NM,0NM,2.927NM,2.976NM,3.146NM,3.174NM,3.1NM,3.085NM,0NM,0NM,
093857,2.993NM,2.997NM,2.871NM,3.018NM,3.14NM,3.14NM,3.111NM,0NM,0NM,0NM,
093909,3.014NM,3.037NM,2.962NM,3.02NM,3.129NM,3.117NM,3.15NM,3.09NM,0NM,0NM,
093927,3.058NM,3NM,2.911NM,2.978NM,3.127NM,3.088NM,3.178NM,3.107NM,0NM,0NM,
093953,3.014NM,3.004NM,2.915NM,2.995NM,3.132NM,3.161NM,3.102NM,3.106NM,0NM,0NM,
094007,3.031NM,3.039NM,2.93NM,3.033NM,3.094NM,3.117NM,3.102NM,3.119NM,0NM,0NM,
094027,3.069NM,3.083NM,2.953NM,3.021NM,3.111NM,3.094NM,3.092NM,3.117NM,0NM,0NM,
094045,2.999NM,3.023NM,2.882NM,3.025NM,3.138NM,3.115NM,3.075NM,3.136NM,0NM,0NM,
094105,3.06NM,2.999NM,2.911NM,3.018NM,3.111NM,3.151NM,3.209NM,3.113NM,0NM,0NM,
094136,3.069NM,2.989NM,2.887NM,2.991NM,3.125NM,3.106NM,3.148NM,0NM,0NM,0NM,
094214,3.081NM,3.01NM,2.871NM,3.018NM,3.088NM,3.151NM,3.109NM,3.106NM,0NM,0NM,
094411,3.004NM,2.999NM,2.965NM,3.071NM,3.085NM,3.09NM,3.098NM,3.121NM,0NM,0NM,
094434,3.043NM,3.043NM,2.972NM,2.997NM,3.079NM,3.176NM,3.127NM,3.127NM,0NM,0NM,
094551,3.039NM,2.981NM,2.897NM,3.056NM,3.077NM,3.107NM,3.142NM,3.132NM,0NM,0NM,
094610,3.012NM,2.995NM,2.944NM,2.993NM,3.102NM,3.157NM,3.209NM,3.13NM,0NM,0NM,
094629,3.054NM,2.974NM,2.913NM,3.041NM,3.088NM,3.194NM,3.14NM,3.155NM,0NM,0NM,
094651,3.014NM,2.993NM,2.937NM,3.012NM,3.136NM,3.096NM,3.081NM,3.098NM,0NM,0NM,
094709,3.044NM,2.993NM,2.899NM,2.997NM,3.134NM,3.159NM,3.079NM,3.134NM,0NM,0NM,
094728,3.044NM,3.039NM,2.93NM,2.987NM,3.138NM,3.083NM,3.113NM,3.153NM,0NM,0NM,
094756,3.058NM,3.056NM,2.91NM,3.014NM,3.119NM,3.129NM,3.113NM,3.127NM,0NM,0NM,
094826,3.033NM,2.974NM,2.908NM,3.006NM,3.151NM,3.14NM,3.065NM,3.14NM,0NM,0NM,
094845,3.041NM,3.043NM,2.944NM,2.974NM,3.09NM,3.111NM,3.119NM,3.123NM,0NM,0NM,
094927,0NM,3.048NM,2.887NM,2.947NM,3.098NM,3.09NM,3.067NM,3.121NM,0NM,0NM,
095100,3.05NM,2.991NM,2.901NM,3.012NM,3.176NM,3.088NM,3.129NM,3.075NM,0NM,0NM,
095147,3.081NM,3.039NM,2.906NM,2.962NM,3.155NM,3.086NM,3.176NM,3.117NM,0NM,0NM,
095206,3.016NM,3.023NM,2.878NM,2.983NM,3.106NM,3.155NM,3.151NM,3.129NM,0NM,0NM,
095238,3NM,2.966NM,2.906NM,3.033NM,3.172NM,3.096NM,3.092NM,3.094NM,0NM,0NM,
095257,3.035NM,3.037NM,2.866NM,2.999NM,3.075NM,3.1NM,3.117NM,3.102NM,0NM,0NM,
095317,3.027NM,2.989NM,2.953NM,3.046NM,3.125NM,3.13NM,3.102NM,3.119NM,0NM,0NM,
095358,3.031NM,0NM,2.901NM,3.027NM,3.144NM,3.113NM,3.132NM,3.146NM,0NM,0NM,
095458,3.018NM,3NM,2.896NM,3.046NM,3.169NM,3.197NM,3.075NM,3.142NM,0NM,0NM,
095525,3.048NM,3.029NM,0NM,2.999NM,3.096NM,3.155NM,3.107NM,3.119NM,0NM,0NM,
095604,3.016NM,3.027NM,2.875NM,2.979NM,3.077NM,3.098NM,3.107NM,3.113NM,0NM,0NM,
095628,3.023NM,3.037NM,2.918NM,3.027NM,3.065NM,3.171NM,3.069NM,3.119NM,0NM,0NM,
095648,3.058NM,2.999NM,2.892NM,3.02NM,3.146NM,3.136NM,3.182NM,3.113NM,0NM,0NM,
095709,3.033NM,3.085NM,2.882NM,3.056NM,3.092NM,3.09NM,3.119NM,3.121NM,0NM,0NM,
095738,3.031NM,2.974NM,2.944NM,3.06NM,3.14NM,3.15NM,3.136NM,3.094NM,0NM,0NM,
095803,3.044NM,3.006NM,2.918NM,3.046NM,3.121NM,3.165NM,3.199NM,3.144NM,0NM,0NM,
095835,3.002NM,2.997NM,2.896NM,3.002NM,3.109NM,3.098NM,3.209NM,3.111NM,0NM,0NM,
095856,3.046NM,2.991NM,2.864NM,2.972NM,3.1NM,3.14NM,3.083NM,3.15NM,0NM,0NM,
095953,3.02NM,3.077NM,2.934NM,3.077NM,3.06NM,3.146NM,3.176NM,3.109NM,0NM,0NM,
100015,3.023NM,3.006NM,2.878NM,2.993NM,3.155NM,3.178NM,3.169NM,3.115NM,0NM,0NM,
100035,3.039NM,2.995NM,2.956NM,3.004NM,3.119NM,3.169NM,3.094NM,3.157NM,0NM,0NM,
100054,3.004NM,3.004NM,2.941NM,3.02NM,3.071NM,3.146NM,3.121NM,3.119NM,0NM,0NM,
100128,3.106NM,3.012NM,2.878NM,3.065NM,3.172NM,3.094NM,3.153NM,3.163NM,0NM,0NM,
100548,0NM,0NM,0NM,0NM,0NM,0NM,0NM,0NM,0NM,0NM,
100555,3.046NM,3.052NM,2.903NM,3.016NM,3.195NM,3.159NM,3.104NM,3.107NM,0NM,0NM,
100618,3.054NM,3.02NM,2.941NM,2.987NM,3.115NM,3.09NM,3.127NM,3.132NM,0NM,0NM,
100652,3.092NM,3.027NM,2.925NM,2.966NM,3.13NM,3.094NM,3.117NM,3.127NM,0NM,0NM,
100719,3.079NM,2.997NM,2.93NM,3.027NM,3.117NM,3.081NM,3.123NM,3.148NM,0NM,0NM,
100820,3.012NM,3.073NM,2.901NM,3.05NM,3.1NM,3.153NM,3.18NM,3.13NM,0NM,0NM,
100839,3.037NM,3.006NM,2.927NM,2.993NM,3.094NM,3.157NM,3.094NM,3.107NM,0NM,0NM,
100858,3.062NM,3.031NM,2.894NM,3.01NM,3.088NM,3.163NM,3.104NM,3.151NM,0NM,0NM,
100937,3.037NM,2.991NM,2.955NM,2.974NM,3.107NM,3.115NM,3.121NM,3.123NM,0NM,0NM,
101007,3.002NM,3.054NM,2.906NM,2.983NM,3.073NM,3.174NM,3.146NM,3.14NM,0NM,0NM,
101027,3.062NM,2.97NM,2.883NM,2.983NM,3.13NM,3.127NM,3.094NM,3.104NM,0NM,0NM,
101100,3.043NM,3.046NM,2.897NM,3.025NM,3.096NM,3.119NM,3.073NM,3.129NM,0NM,0NM,
101131,2.985NM,2.999NM,2.941NM,2.991NM,3.067NM,3.109NM,3.06NM,3.13NM,0NM,0NM,
101213,3.039NM,3.048NM,2.903NM,2.964NM,3.136NM,3.065NM,3.075NM,3.159NM,0NM,0NM,
101238,3.041NM,2.989NM,2.889NM,3.002NM,3.085NM,3.171NM,3.102NM,3.129NM,0NM,0NM,
101425,3NM,3.046NM,2.913NM,3.048NM,3.151NM,3.127NM,3.155NM,3.146NM,0NM,0NM,
101529,3.092NM,3.041NM,2.906NM,2.978NM,3.102NM,3.144NM,3.129NM,3.129NM,0NM,0NM,
101601,3.014NM,2.989NM,2.923NM,3.008NM,3.132NM,3.096NM,3.107NM,3.129NM,0NM,0NM,
101621,3.037NM,2.981NM,2.929NM,3.023NM,3.15NM,3.171NM,3.14NM,3.209NM,0NM,0NM,
101639,3.05NM,3.012NM,2.953NM,2.974NM,3.138NM,3.073NM,3.142NM,3.102NM,0NM,0NM,
101658,3.033NM,2.999NM,2.896NM,2.96NM,3.159NM,3.18NM,3.119NM,3.104NM,0NM,0NM,
101718,2.991NM,3.027NM,2.873NM,2.987NM,3.13NM,3.073NM,3.153NM,3.094NM,0NM,0NM,
101736,3NM,2.968NM,2.965NM,3.058NM,3.165NM,3.123NM,3.085NM,3.106NM,0NM,0NM,
101756,3NM,2.968NM,2.958NM,2.985NM,3.083NM,3.094NM,3.14NM,3.13NM,0NM,0NM,
101815,3.006NM,2.999NM,2.906NM,3.069NM,3.117NM,3.083NM,3.151NM,3.081NM,0NM,0NM,
101847,3.05NM,2.981NM,2.882NM,2.993NM,3.159NM,3.127NM,3.109NM,3.098NM,0NM,0NM,
101906,3.075NM,3.021NM,2.878NM,2.993NM,3.132NM,3.165NM,3.088NM,3.157NM,0NM,0NM,
101949,3.014NM,3.029NM,2.911NM,2.993NM,3.096NM,3.086NM,3.161NM,3.106NM,0NM,0NM,
102011,3.094NM,2.995NM,2.943NM,2.979NM,3.1NM,3.129NM,3.132NM,3.136NM,0NM,0NM,
102038,3.041NM,2.991NM,2.916NM,2.991NM,3.138NM,3.172NM,3.111NM,3.129NM,0NM,0NM,
102107,3.054NM,3NM,2.899NM,3.054NM,3.109NM,3.096NM,3.178NM,3.132NM,0NM,0NM,
102135,3.027NM,2.989NM,2.918NM,3.012NM,3.096NM,3.107NM,3.102NM,3.167NM,0NM,0NM,
102510,3.06NM,3.025NM,3.005NM,2.96NM,3.172NM,3.192NM,3.058NM,3.15NM,0NM,0NM,
102548,3.086NM,2.97NM,2.936NM,3.056NM,3.138NM,3.113NM,3.163NM,3.094NM,0NM,0NM,
102622,3.029NM,2.985NM,2.951NM,3.065NM,3.182NM,3.071NM,3.073NM,3.134NM,0NM,0NM,
102658,3.033NM,3.039NM,2.897NM,3.006NM,3.142NM,3.192NM,3.1NM,3.121NM,0NM,0NM,
102722,3.056NM,3.004NM,2.876NM,3.039NM,3.106NM,3.134NM,3.127NM,3.144NM,0NM,0NM,
102822,3.062NM,2.989NM,2.92NM,2.989NM,3.1NM,3.174NM,3.107NM,3.165NM,0NM,0NM,
102843,3.025NM,3.006NM,2.892NM,2.993NM,3.09NM,3.098NM,3.111NM,3.138NM,0NM,0NM,
102913,3.075NM,3.008NM,2.943NM,3.027NM,3.115NM,3.083NM,3.079NM,3.146NM,0NM,0NM,
102933,3.048NM,3.01NM,2.946NM,2.991NM,3.085NM,3.176NM,3.075NM,3.1NM,0NM,0NM,
102953,3.023NM,3.004NM,2.93NM,3.041NM,3.123NM,3.142NM,3.107NM,3.121NM,0NM,0NM,
103013,3.002NM,3.043NM,2.899NM,3.058NM,3.083NM,3.069NM,3.142NM,3.132NM,0NM,0NM,
104235,3.006NM,3.096NM,2.875NM,3.006NM,3.119NM,3.136NM,3.09NM,3.117NM,0NM,0NM,
104306,3.043NM,3.021NM,2.882NM,2.987NM,0NM,3.104NM,3.106NM,3.13NM,0NM,0NM,
200423,3.018NM,3.01NM,2.903NM,3.039NM,3.13NM,3.106NM,3.19NM,3.142NM,0NM,0NM,
200438,3.035NM,3.071NM,2.929NM,3.079NM,3.107NM,3.218NM,3.142NM,3.144NM,0NM,0NM,
200516,3.092NM,2.995NM,2.937NM,3.037NM,3.134NM,3.167NM,3.209NM,3.169NM,0NM,0NM,
200755,3.027NM,3.067NM,2.972NM,3.039NM,3.132NM,3.127NM,3.151NM,3.13NM,0NM,0NM,
200955,3.039NM,3.065NM,2.943NM,3.067NM,3.23NM,3.096NM,3.111NM,3.14NM,0NM,0NM,
201117,3.031NM,3.002NM,2.887NM,3.044NM,3.079NM,3.075NM,3.18NM,3.106NM,0NM,0NM,
201208,3.052NM,3.043NM,2.934NM,3.075NM,3.109NM,3.136NM,3.123NM,3.119NM,0NM,0NM,
201239,3.058NM,2.999NM,2.903NM,3.083NM,3.129NM,3.106NM,3.15NM,3.13NM,0NM,0NM,
201331,2.987NM,2.995NM,2.936NM,2.997NM,3.203NM,3.127NM,3.186NM,3.123NM,0NM,0NM,
201557,3.025NM,3.046NM,2.953NM,2.987NM,3.09NM,3.065NM,3.121NM,3.113NM,0NM,0NM,
201640,3.006NM,3.01NM,2.965NM,3.006NM,3.163NM,3.14NM,3.127NM,3.144NM,0NM,0NM,
