時間,軸1,軸2,軸3,軸4,軸5,軸6,軸7,軸8,軸9,軸10
092204,3.05NM,2.964NM,2.91NM,3.006NM,3.037NM,3.127NM,3.129NM,3.13NM,0NM,0NM,
092241,3.004NM,2.991NM,2.955NM,3.027NM,3.064NM,3.153NM,3.104NM,3.106NM,0NM,0NM,
092327,0NM,3.01NM,2.871NM,3.037NM,3.035NM,3.115NM,3.136NM,3.13NM,0NM,0NM,
092402,3.064NM,3.016NM,2.908NM,3.062NM,3.05NM,3.144NM,3.121NM,3.151NM,0NM,0NM,
092554,3.083NM,3.027NM,2.904NM,3.006NM,2.997NM,3.092NM,3.155NM,3.109NM,0NM,0NM,
092627,3.05NM,3.052NM,2.915NM,3NM,2.993NM,3.077NM,3.096NM,3.146NM,0NM,0NM,
092701,3.023NM,3.029NM,2.897NM,3.021NM,2.978NM,3.142NM,3.107NM,3.111NM,0NM,0NM,
092738,3.037NM,2.995NM,2.892NM,3.002NM,3.02NM,3.134NM,3.134NM,3.127NM,0NM,0NM,
092919,3.052NM,3.012NM,2.948NM,3.044NM,3.037NM,3.155NM,3.111NM,3.155NM,0NM,0NM,
092950,3.048NM,3.016NM,2.889NM,2.968NM,2.978NM,3.107NM,3.134NM,3.129NM,0NM,0NM,
094151,3.052NM,3.081NM,2.932NM,2.995NM,2.972NM,3.123NM,3.102NM,3.163NM,0NM,0NM,
094226,3.031NM,2.987NM,2.897NM,3.002NM,3.014NM,3.14NM,3.125NM,3.144NM,0NM,0NM,
094309,3.041NM,3.062NM,2.941NM,3.069NM,3.079NM,3.127NM,3.144NM,3.151NM,0NM,0NM,
094446,3.077NM,3.043NM,2.875NM,3.002NM,3.014NM,3.081NM,3.117NM,3.102NM,0NM,0NM,
094523,3.037NM,3.064NM,2.963NM,3.075NM,3.058NM,3.1NM,3.119NM,3.157NM,0NM,0NM,
094555,3.037NM,3.035NM,2.981NM,2.995NM,3.06NM,3.169NM,3.159NM,3.102NM,0NM,0NM,
094638,3.056NM,3.081NM,2.927NM,3.02NM,3.06NM,3.125NM,3.067NM,3.127NM,0NM,0NM,
094741,2.987NM,3.052NM,2.934NM,3.027NM,3.033NM,3.134NM,3.104NM,3.109NM,0NM,0NM,
094818,3.064NM,3.014NM,2.897NM,3.02NM,3.012NM,3.165NM,3.073NM,3.134NM,0NM,0NM,
094857,3.046NM,3.037NM,2.883NM,3.016NM,3.016NM,3.171NM,3.186NM,3.134NM,0NM,0NM,
094932,3.021NM,3.058NM,2.903NM,3.021NM,3.031NM,3.174NM,3.186NM,3.15NM,0NM,0NM,
095111,3.052NM,3.031NM,2.93NM,2.972NM,3.069NM,3.142NM,3.15NM,3.115NM,0NM,0NM,
095146,3.069NM,3.027NM,2.941NM,2.993NM,3.035NM,3.123NM,3.163NM,3.148NM,0NM,0NM,
095225,3.043NM,3.048NM,2.915NM,3.006NM,3.006NM,3.129NM,3.117NM,3.146NM,0NM,0NM,
095309,3.048NM,3.043NM,2.983NM,3.075NM,3.041NM,3.171NM,3.098NM,3.123NM,0NM,0NM,
095415,0.002NM,2.978NM,2.894NM,2.987NM,3.085NM,3.109NM,3.083NM,3.151NM,0NM,0NM,
095447,3.01NM,3.054NM,2.906NM,3.002NM,3.008NM,3.144NM,3.132NM,3.161NM,0NM,0NM,
095524,3.043NM,2.993NM,2.899NM,3.048NM,3.004NM,3.125NM,3.182NM,3.134NM,0NM,0NM,
095559,3.033NM,2.968NM,2.875NM,3.012NM,3.05NM,3.142NM,3.088NM,3.1NM,0NM,0NM,
095711,3.004NM,3.006NM,2.955NM,2.987NM,2.962NM,3.113NM,3.109NM,3.151NM,0NM,0NM,
095741,3.01NM,3.016NM,2.927NM,3.014NM,2.997NM,3.129NM,3.107NM,3.144NM,0NM,0NM,
095823,2.999NM,2.997NM,2.941NM,3.041NM,2.985NM,3.195NM,0NM,3.14NM,0NM,0NM,
095855,3.06NM,3.056NM,2.913NM,3.02NM,3.018NM,3.056NM,3.172NM,3.15NM,0NM,0NM,
100008,3.027NM,3.052NM,2.899NM,3.041NM,3.02NM,3.184NM,3.121NM,3.121NM,0NM,0NM,
100043,2.997NM,3.014NM,2.887NM,3.056NM,3.107NM,3.14NM,3.092NM,3.123NM,0NM,0NM,
100118,2.999NM,3.021NM,2.941NM,3.035NM,3.006NM,3.117NM,3.134NM,3.125NM,0NM,0NM,
100154,3.081NM,3.021NM,2.889NM,3.025NM,3.031NM,3.129NM,3.113NM,3.14NM,0NM,0NM,
100303,3.041NM,2.983NM,2.908NM,3.041NM,3.048NM,3.155NM,3.201NM,3.15NM,0NM,0NM,
100350,0.001NM,3NM,2.941NM,3.002NM,0NM,3.083NM,3.086NM,3.106NM,0NM,0NM,
100420,3.008NM,3.012NM,2.91NM,3.043NM,3.05NM,3.161NM,3.132NM,3.121NM,0NM,0NM,
100527,3.02NM,3.05NM,2.91NM,3.048NM,3.05NM,3.119NM,3.096NM,3.115NM,0NM,0NM,
100603,3.029NM,2.997NM,2.936NM,3.052NM,3.023NM,3.184NM,3.178NM,3.129NM,0NM,0NM,
100645,3.052NM,3.025NM,2.946NM,2.978NM,2.987NM,3.102NM,3.079NM,3.15NM,0NM,0NM,
100715,3.071NM,2.968NM,2.896NM,3.05NM,2.991NM,3.088NM,3.109NM,3.184NM,0NM,0NM,
101049,3.031NM,2.978NM,2.939NM,3.004NM,3.029NM,3.129NM,3.102NM,3.127NM,0NM,0NM,
101129,3.016NM,3.027NM,2.95NM,2.983NM,3.016NM,3.184NM,3.077NM,3.092NM,0NM,0NM,
101207,3.035NM,2.993NM,2.93NM,2.987NM,3.033NM,3.132NM,3.171NM,3.165NM,0NM,0NM,
101255,2.985NM,3.025NM,2.88NM,3.035NM,3NM,3.129NM,3.146NM,3.121NM,0NM,0NM,
101341,3.041NM,3.039NM,2.899NM,3.052NM,3.065NM,3.127NM,3.171NM,3.104NM,0NM,0NM,
101451,3.044NM,3.041NM,2.923NM,2.987NM,3.079NM,3.15NM,3.085NM,3.14NM,0NM,0NM,
101529,3.025NM,2.995NM,3NM,3.021NM,3.054NM,3.186NM,3.113NM,3.134NM,0NM,0NM,
101609,3.062NM,3.008NM,2.901NM,3.033NM,3.075NM,3.142NM,3.111NM,3.13NM,0NM,0NM,
101651,0.001NM,3NM,2.894NM,2.978NM,2.997NM,3.119NM,3.153NM,3.153NM,0NM,0NM,
101728,3.018NM,3NM,2.885NM,3.025NM,3.012NM,3.167NM,3.113NM,3.159NM,0NM,0NM,
101814,3.021NM,2.999NM,2.974NM,2.995NM,2.997NM,3.188NM,3.155NM,3.115NM,0NM,0NM,
101850,3.052NM,3.012NM,2.92NM,3.069NM,3.029NM,3.096NM,3.106NM,3.119NM,0NM,0NM,
101934,3.05NM,3.021NM,2.922NM,3.069NM,3.071NM,3.123NM,3.086NM,3.119NM,0NM,0NM,
102015,3.014NM,3.043NM,2.932NM,3.021NM,3.031NM,3.14NM,3.113NM,3.132NM,0NM,0NM,
102056,3.081NM,3NM,2.92NM,3.006NM,3.029NM,3.144NM,3.174NM,3.178NM,0NM,0NM,
102133,3.012NM,2.987NM,2.927NM,3.043NM,3.041NM,3.18NM,3.146NM,3.186NM,0NM,0NM,
102213,3.035NM,2.976NM,2.944NM,3.012NM,3.096NM,3.13NM,3.111NM,3.113NM,0NM,0NM,
102312,3.1NM,3NM,2.936NM,3.027NM,2.999NM,3.129NM,3.132NM,3.144NM,0NM,0NM,
102413,3.027NM,3.06NM,2.962NM,3.01NM,3.054NM,3.176NM,3.102NM,3.146NM,0NM,0NM,
102452,3.018NM,3.002NM,2.903NM,3.033NM,3.006NM,3.148NM,3.113NM,3.104NM,0NM,0NM,
102529,3.027NM,3.048NM,2.892NM,3.046NM,3.004NM,3.094NM,3.094NM,3.138NM,0NM,0NM,
102611,3.033NM,2.991NM,2.91NM,2.993NM,3.05NM,3.182NM,3.125NM,3.142NM,0NM,0NM,
102647,3.027NM,3.004NM,2.908NM,3.048NM,3.067NM,3.111NM,3.1NM,3.155NM,0NM,0NM,
102802,0NM,0NM,0NM,0NM,0NM,0NM,0NM,0NM,0NM,0NM,
103000,3.01NM,2.991NM,2.941NM,3.031NM,2.997NM,0NM,3.1NM,0NM,0NM,0NM,
165927,3.05NM,3.058NM,2.929NM,3.046NM,3.002NM,3.163NM,3.081NM,3.174NM,0NM,0NM,
171218,3.027NM,2.983NM,2.97NM,3.048NM,3.027NM,3.186NM,3.153NM,3.127NM,0NM,0NM,
171259,3.029NM,3.018NM,2.899NM,2.981NM,3.035NM,3.136NM,3.107NM,3.144NM,0NM,0NM,
172405,3.058NM,3.016NM,2.939NM,2.97NM,3.054NM,3.165NM,3.155NM,3.129NM,0NM,0NM,
172454,3.02NM,3.002NM,2.927NM,3NM,2.974NM,3.125NM,3.104NM,3.13NM,0NM,0NM,
172518,3.014NM,2.985NM,2.922NM,3.002NM,3.09NM,3.15NM,3.119NM,3.102NM,0NM,0NM,
172554,3.025NM,3.06NM,2.911NM,3.004NM,3.071NM,3.184NM,3.123NM,3.1NM,0NM,0NM,
172702,3.046NM,3.023NM,2.927NM,3.006NM,3.014NM,3.081NM,3.176NM,3.092NM,0NM,0NM,
172730,3.014NM,3.035NM,2.95NM,3.027NM,2.997NM,3.153NM,3.073NM,3.123NM,0NM,0NM,
172756,3.025NM,3.052NM,2.927NM,2.995NM,3.048NM,3.102NM,3.142NM,3.111NM,0NM,0NM,
172956,3.025NM,2.985NM,2.925NM,3.02NM,3.054NM,3.163NM,0NM,3.136NM,0NM,0NM,
173101,3.02NM,2.999NM,2.97NM,3.041NM,3.039NM,3.144NM,3.104NM,3.115NM,0NM,0NM,
173125,2.995NM,3.014NM,2.923NM,3.016NM,3.02NM,3.113NM,3.117NM,3.13NM,0NM,0NM,
173144,3.058NM,3.016NM,2.899NM,3.021NM,3.077NM,3.104NM,3.14NM,3.13NM,0NM,0NM,
173242,3.01NM,3.021NM,2.95NM,3.006NM,3.006NM,3.132NM,3.085NM,3.092NM,0NM,0NM,
173310,3.023NM,2.987NM,2.908NM,3.039NM,3.02NM,3.086NM,3.121NM,3.117NM,0NM,0NM,
173347,3.05NM,3.002NM,2.901NM,3.012NM,0NM,3.096NM,3.111NM,3.115NM,0NM,0NM,
173440,3.037NM,2.985NM,2.915NM,2.997NM,3.09NM,3.165NM,3.109NM,3.167NM,0NM,0NM,
173556,3.071NM,2.993NM,2.857NM,3.044NM,2.993NM,3.132NM,3.075NM,3.111NM,0NM,0NM,
173643,3.021NM,2.993NM,3NM,2.981NM,3.044NM,3.081NM,3.088NM,3.138NM,0NM,0NM,
173712,3.054NM,3.037NM,2.934NM,3.012NM,2.987NM,3.111NM,3.163NM,3.132NM,0NM,0NM,
173740,3.041NM,3.077NM,2.899NM,2.981NM,2.999NM,3.176NM,3.182NM,3.159NM,0NM,0NM,
173906,3.054NM,3.033NM,2.892NM,3.018NM,3.035NM,3.148NM,3.104NM,3.153NM,0NM,0NM,
173953,3.008NM,3.073NM,2.925NM,3.039NM,3.088NM,3.169NM,3.153NM,3.138NM,0NM,0NM,
174016,3.029NM,3.006NM,2.97NM,3.029NM,3.041NM,3.195NM,3.106NM,3.129NM,0NM,0NM,
174041,3.046NM,3.025NM,2.929NM,2.976NM,3.029NM,3.178NM,3.157NM,3.086NM,0NM,0NM,
174203,3.046NM,3.027NM,2.96NM,3.071NM,3.064NM,3.123NM,3.146NM,3.148NM,0NM,0NM,
174231,3.062NM,2.993NM,2.923NM,3.039NM,2.997NM,3.094NM,3.157NM,3.115NM,0NM,0NM,
174258,3.06NM,3.058NM,2.986NM,3.016NM,2.995NM,3.117NM,3.125NM,3.109NM,0NM,0NM,
174320,3.029NM,3.043NM,2.923NM,3.02NM,3.008NM,3.167NM,3.163NM,3.146NM,0NM,0NM,
174509,3.023NM,3.035NM,2.906NM,3.046NM,3.023NM,3.165NM,3.1NM,3.136NM,0NM,0NM,
174536,3.006NM,3.016NM,2.962NM,2.997NM,3.039NM,3.146NM,3.159NM,3.104NM,0NM,0NM,
174600,3.065NM,3.023NM,2.908NM,3.037NM,3.085NM,3.167NM,3.109NM,3.111NM,0NM,0NM,
174626,3.016NM,3.012NM,2.943NM,3.035NM,3.023NM,3.125NM,3.121NM,3.146NM,0NM,0NM,
174810,3.033NM,3.006NM,2.89NM,3.048NM,3.041NM,3.155NM,3.136NM,3.129NM,0NM,0NM,
174854,3.06NM,3.021NM,2.904NM,3.033NM,0NM,3.096NM,3.157NM,3.148NM,0NM,0NM,
174926,3.025NM,3.018NM,2.915NM,3.06NM,3.014NM,3.142NM,3.106NM,3.171NM,0NM,0NM,
175035,3.029NM,3.029NM,2.974NM,3.05NM,3.044NM,3.134NM,3.188NM,3.13NM,0NM,0NM,
175213,3.008NM,3.012NM,2.906NM,3.037NM,3.067NM,3.182NM,3.107NM,3.125NM,0NM,0NM,
175235,3.029NM,3.016NM,2.946NM,3.062NM,2.995NM,3.172NM,3.117NM,3.117NM,0NM,0NM,
175259,3.058NM,3.035NM,2.955NM,3.004NM,3.006NM,3.1NM,3.182NM,3.1NM,0NM,0NM,
175325,3.039NM,3.023NM,3.003NM,3.01NM,3.021NM,3.161NM,3.086NM,3.151NM,0NM,0NM,
175535,3.058NM,3.035NM,2.951NM,3.039NM,3.054NM,3.127NM,3.151NM,3.167NM,0NM,0NM,
175608,0NM,3.021NM,2.908NM,2.987NM,3.044NM,3.138NM,3.115NM,3.142NM,0NM,0NM,
175709,0NM,3.075NM,2.944NM,3.039NM,3.029NM,3.134NM,3.111NM,3.123NM,0NM,0NM,
180009,3.067NM,3.008NM,2.946NM,3.075NM,2.999NM,3.161NM,3.107NM,3.132NM,0NM,0NM,
180037,3.054NM,2.979NM,2.95NM,3.052NM,3.012NM,3.188NM,3.123NM,3.163NM,0NM,0NM,
180106,3.071NM,3.004NM,2.883NM,3.012NM,3.079NM,3.174NM,3.134NM,3.151NM,0NM,0NM,
181618,3.033NM,3.018NM,2.908NM,3.056NM,3.092NM,3.182NM,3.176NM,3.125NM,0NM,0NM,
181640,3.01NM,2.995NM,2.91NM,2.983NM,3.083NM,3.151NM,3.159NM,3.159NM,0NM,0NM,
181708,3.035NM,3.044NM,2.908NM,3.008NM,3.039NM,3.186NM,3.153NM,3.127NM,0NM,0NM,
181729,0.002NM,2.993NM,2.925NM,3.02NM,3.054NM,3.136NM,3.15NM,3.125NM,0NM,0NM,
181801,3.016NM,2.978NM,2.89NM,3.016NM,3.021NM,3.157NM,3.182NM,3.094NM,0NM,0NM,
181827,3.041NM,3.01NM,2.962NM,3.033NM,3.048NM,3.079NM,3.113NM,3.134NM,0NM,0NM,
181852,3.06NM,3.004NM,2.93NM,3.062NM,3.01NM,3.094NM,3.134NM,3.113NM,0NM,0NM,
181936,3.092NM,2.981NM,2.97NM,3.02NM,3.012NM,3.182NM,3.161NM,3.088NM,0NM,0NM,
182038,2.983NM,2.989NM,2.927NM,3.006NM,2.997NM,3.209NM,3.121NM,3.098NM,0NM,0NM,
182103,3.046NM,2.993NM,2.944NM,2.997NM,3.031NM,3.129NM,3.188NM,3.117NM,0NM,0NM,
182124,3.054NM,3NM,2.916NM,3.037NM,3.05NM,3.117NM,3.127NM,3.138NM,0NM,0NM,
182149,3.018NM,3.002NM,2.911NM,2.987NM,3.048NM,3.142NM,3.111NM,3.142NM,0NM,0NM,
182525,3.056NM,3.05NM,2.93NM,3.073NM,3.039NM,3.197NM,3.163NM,3.109NM,0NM,0NM,
182553,3.035NM,3NM,2.901NM,3.037NM,3.043NM,3.216NM,3.115NM,3.172NM,0NM,0NM,
182618,2.997NM,3.002NM,2.965NM,2.997NM,3.071NM,3.119NM,3.102NM,3.15NM,0NM,0NM,
182637,3.033NM,3.031NM,2.923NM,3.025NM,3.033NM,3.178NM,3.088NM,3.109NM,0NM,0NM,
182758,2.995NM,3.048NM,2.92NM,3.065NM,3.06NM,3.178NM,3.136NM,3.138NM,0NM,0NM,
182820,3.048NM,3.031NM,2.979NM,3.035NM,3.039NM,3.134NM,3.123NM,3.119NM,0NM,0NM,
182843,3.02NM,3.018NM,2.922NM,3.058NM,3.041NM,3.18NM,3.155NM,3.138NM,0NM,0NM,
182906,3.037NM,2.983NM,2.918NM,3.058NM,3.065NM,3.098NM,3.14NM,3.138NM,0NM,0NM,
183050,3.046NM,3.031NM,2.948NM,3.033NM,3.083NM,3.19NM,3.138NM,3.134NM,0NM,0NM,
183111,3.067NM,2.993NM,2.972NM,3.006NM,2.997NM,3.146NM,3.127NM,3.155NM,0NM,0NM,
183132,3.041NM,3.048NM,2.925NM,3.012NM,3.048NM,3.121NM,3.199NM,3.117NM,0NM,0NM,
183151,3.004NM,2.993NM,2.946NM,3.002NM,3.014NM,3.079NM,3.134NM,3.113NM,0NM,0NM,
183405,3.033NM,2.968NM,2.93NM,2.989NM,3.027NM,3.085NM,3.138NM,3.136NM,0NM,0NM,
183431,3.033NM,2.997NM,2.92NM,3.041NM,3.025NM,3.216NM,3.115NM,3.121NM,0NM,0NM,
183450,3.041NM,3.02NM,2.943NM,3.033NM,3.016NM,3.171NM,3.077NM,3.115NM,0NM,0NM,
183513,3.031NM,3.008NM,2.896NM,3.021NM,3.073NM,3.146NM,3.148NM,3.098NM,0NM,0NM,
183551,3.05NM,3.081NM,2.932NM,3.05NM,2.976NM,3.13NM,0NM,3.146NM,0NM,0NM,
183659,3.064NM,3.031NM,2.946NM,3NM,3.031NM,3.157NM,3.06NM,3.174NM,0NM,0NM,
183720,3.027NM,3.035NM,2.906NM,2.981NM,2.978NM,3.119NM,3.109NM,3.136NM,0NM,0NM,
183748,3.075NM,3.004NM,2.908NM,3.01NM,3.023NM,3.176NM,3.169NM,3.102NM,0NM,0NM,
184145,3.031NM,3.006NM,2.955NM,2.991NM,3.01NM,3.092NM,3.153NM,3.134NM,0NM,0NM,
184210,3.06NM,3.043NM,2.96NM,3.062NM,3.069NM,3.178NM,3.146NM,3.125NM,0NM,0NM,
184229,3.016NM,3.002NM,2.922NM,3.031NM,3.041NM,3.157NM,3.182NM,3.13NM,0NM,0NM,
184257,3.067NM,3.046NM,2.883NM,3.014NM,0NM,3.134NM,3.146NM,3.155NM,0NM,0NM,
184342,3.008NM,3.062NM,2.958NM,3.014NM,3.018NM,3.171NM,3.094NM,3.085NM,0NM,0NM,
184517,3.029NM,3.014NM,2.958NM,3.02NM,3.035NM,3.098NM,3.127NM,3.138NM,0NM,0NM,
184538,3.062NM,3.004NM,2.95NM,2.987NM,3.083NM,3.083NM,3.094NM,3.125NM,0NM,0NM,
184828,0NM,3.021NM,2.889NM,3.023NM,3.025NM,3.081NM,3.136NM,3.121NM,0NM,0NM,
184902,0NM,3.004NM,2.894NM,3.039NM,3.033NM,3.161NM,3.19NM,3.125NM,0NM,0NM,
184936,0.002NM,2.985NM,2.946NM,3.041NM,3.073NM,3.194NM,3.127NM,3.138NM,0NM,0NM,
185042,3.043NM,2.985NM,2.908NM,3.027NM,3.088NM,3.153NM,3.167NM,3.132NM,0NM,0NM,
185234,3.06NM,3.041NM,2.962NM,2.966NM,3.075NM,3.144NM,3.119NM,3.106NM,0NM,0NM,
185316,3.039NM,3.085NM,2.916NM,3.046NM,3.035NM,3.111NM,3.138NM,3.146NM,0NM,0NM,
185350,0.002NM,3NM,2.93NM,3.079NM,2.985NM,3.171NM,3.109NM,3.159NM,0NM,0NM,
185409,3.067NM,3.037NM,2.934NM,3.006NM,3.021NM,3.111NM,3.119NM,3.132NM,0NM,0NM,
185614,0.002NM,2.97NM,2.934NM,3.021NM,3NM,3.1NM,3.13NM,3.102NM,0NM,0NM,
185640,3.035NM,3.004NM,2.934NM,2.987NM,3.016NM,3.169NM,3.184NM,3.148NM,0NM,0NM,
185700,3.008NM,3.039NM,2.948NM,3.02NM,3.043NM,3.15NM,3.113NM,3.106NM,0NM,0NM,
185720,3.044NM,2.993NM,2.89NM,3.018NM,3.016NM,3.178NM,3.163NM,3.117NM,0NM,0NM,
185900,3.01NM,3.033NM,2.983NM,2.993NM,3.041NM,3.148NM,3.129NM,3.136NM,0NM,0NM,
185924,3.06NM,3.012NM,2.91NM,3.039NM,3.048NM,3.134NM,3.169NM,3.15NM,0NM,0NM,
185946,3.027NM,3.052NM,2.958NM,3.037NM,3.008NM,3.148NM,3.086NM,3.113NM,0NM,0NM,
190004,3.046NM,3.069NM,2.91NM,3.073NM,3.039NM,3.121NM,3.113NM,3.115NM,0NM,0NM,
190148,3.021NM,2.993NM,2.939NM,3.054NM,3.073NM,3.129NM,3.098NM,3.174NM,0NM,0NM,
190223,3.06NM,2.989NM,2.948NM,3.027NM,3.062NM,3.161NM,3.174NM,3.159NM,0NM,0NM,
190247,3.044NM,3.033NM,2.95NM,3.004NM,3.021NM,3.1NM,3.125NM,3.165NM,0NM,0NM,
190307,3.037NM,3.012NM,2.901NM,3.02NM,3.054NM,3.144NM,3.195NM,3.153NM,0NM,0NM,
190343,3.052NM,3.062NM,2.918NM,3.056NM,3.039NM,3.182NM,3.155NM,3.142NM,0NM,0NM,
190417,3.023NM,3.021NM,2.908NM,3.065NM,3.037NM,3.134NM,3.086NM,3.13NM,0NM,0NM,
190645,2.999NM,3.046NM,2.969NM,3.02NM,3.018NM,3.197NM,3.134NM,3.171NM,0NM,0NM,
190706,3.081NM,3.014NM,2.988NM,3.058NM,3.073NM,3.109NM,3.146NM,3.127NM,0NM,0NM,
190749,3.088NM,3.002NM,2.897NM,3.037NM,3.048NM,3.134NM,3.148NM,3.138NM,0NM,0NM,
190830,3NM,3.029NM,2.89NM,3.092NM,3.05NM,3.201NM,3.14NM,3.153NM,0NM,0NM,
190854,3.016NM,3.025NM,2.96NM,3.037NM,3.033NM,3.067NM,3.123NM,3.153NM,0NM,0NM,
190913,3.083NM,2.985NM,2.904NM,3.037NM,3.023NM,3.172NM,3.13NM,3.121NM,0NM,0NM,
190945,2.993NM,3.004NM,2.956NM,2.995NM,3.041NM,3.19NM,3.096NM,3.107NM,0NM,0NM,
191112,3.041NM,3.085NM,2.897NM,3.056NM,3.05NM,3.15NM,3.083NM,3.144NM,0NM,0NM,
191133,3.037NM,3.048NM,2.983NM,3.033NM,3.062NM,3.121NM,3.136NM,3.107NM,0NM,0NM,
191155,3.052NM,3.016NM,2.934NM,3.023NM,3.043NM,3.174NM,3.109NM,3.159NM,0NM,0NM,
191235,3.064NM,3.014NM,2.876NM,3.06NM,3.02NM,3.144NM,3.104NM,3.092NM,0NM,0NM,
191303,3.014NM,2.985NM,2.962NM,3.071NM,3.018NM,3.083NM,3.237NM,3.107NM,0NM,0NM,
191430,3.01NM,2.978NM,2.956NM,3.062NM,3.043NM,3.161NM,3.123NM,3.125NM,0NM,0NM,
191448,3.021NM,3.031NM,2.944NM,3.012NM,3.079NM,3.153NM,3.085NM,3.111NM,0NM,0NM,
191528,3.044NM,3.037NM,2.882NM,3.018NM,3.027NM,3.104NM,3.111NM,3.127NM,0NM,0NM,
191557,3.102NM,3.023NM,2.927NM,3NM,3.056NM,3.121NM,3.107NM,3.113NM,0NM,0NM,
191622,3.037NM,2.979NM,2.927NM,3.014NM,3.01NM,3.132NM,3.098NM,3.121NM,0NM,0NM,
191642,3.006NM,3.056NM,2.894NM,3.031NM,3.006NM,3.155NM,3.148NM,3.176NM,0NM,0NM,
191941,3.031NM,3.002NM,2.943NM,3.046NM,3.037NM,3.098NM,3.14NM,3.127NM,0NM,0NM,
192002,3.012NM,2.97NM,2.916NM,3.006NM,3NM,3.167NM,3.136NM,3.113NM,0NM,0NM,
192023,3.02NM,3.029NM,2.932NM,3.031NM,3.113NM,3.119NM,3.176NM,3.117NM,0NM,0NM,
192042,3.033NM,3.01NM,2.913NM,3.023NM,3.018NM,3.172NM,3.13NM,3.14NM,0NM,0NM,
192114,3.054NM,3.025NM,2.89NM,3.018NM,3.004NM,3.098NM,3.104NM,3.176NM,0NM,0NM,
192348,0NM,3.002NM,2.908NM,3.008NM,3.09NM,3.159NM,3.096NM,3.144NM,0NM,0NM,
192514,0NM,3.064NM,2.883NM,2.981NM,3.012NM,3.138NM,3.123NM,3.113NM,0NM,0NM,
192706,3NM,2.974NM,2.953NM,3.067NM,3.037NM,3.171NM,3.132NM,3.119NM,0NM,0NM,
192729,3.046NM,2.966NM,2.955NM,3.031NM,3.05NM,3.102NM,3.129NM,3.14NM,0NM,0NM,
192754,3.008NM,3.025NM,2.908NM,3.027NM,2.985NM,3.148NM,3.159NM,3.119NM,0NM,0NM,
192816,3.027NM,3.046NM,2.946NM,3.073NM,3.037NM,3.144NM,3.14NM,3.107NM,0NM,0NM,
192852,3.018NM,2.989NM,2.918NM,3.029NM,3.006NM,3.098NM,3.096NM,3.153NM,0NM,0NM,
192923,3.033NM,3.006NM,2.97NM,3.037NM,3.102NM,3.098NM,3.085NM,3.151NM,0NM,0NM,
192947,3.046NM,3.062NM,2.956NM,3.002NM,3.069NM,3.151NM,3.098NM,3.153NM,0NM,0NM,
193015,3.044NM,3.016NM,2.939NM,3.014NM,3.02NM,3.113NM,3.172NM,3.123NM,0NM,0NM,
193111,3.021NM,3.065NM,2.91NM,3.01NM,3.033NM,3.178NM,3.159NM,3.157NM,0NM,0NM,
193135,3.064NM,3.021NM,2.908NM,3.006NM,3.016NM,3.197NM,3.075NM,3.165NM,0NM,0NM,
193157,2.987NM,2.999NM,2.972NM,3.006NM,3.073NM,3.075NM,3.109NM,3.123NM,0NM,0NM,
193219,3.06NM,3.004NM,2.932NM,3.01NM,3.039NM,3.171NM,3.144NM,3.151NM,0NM,0NM,
